case_id,ENSG00000141510.18 TP53,ENSG00000146648.19 EGFR,ENSG00000168702.18 LRP1B,ENSG00000133703.13 KRAS,ENSG00000116044.16 NFE2L2,ENSG00000147889.18 CDKN2A,ENSG00000101825.8 MXRA5,ENSG00000110628.16 SLC22A18,ENSG00000008226.20 DLEC1,ENSG00000141736.14 ERBB2,ENSG00000157764.14 BRAF,lung_cancer
ebd01c25-9726-4d5f-8b51-6513154c3742,14.1422,68.7362,0.0487,31.6776,40.5477,5.0536,22.7301,7.7557,1.3207,49.8024,16.6269,1
ec412ff4-25c1-4f8f-a291-b1dd414a64b7,18.7970,67.3696,8.2740,24.2894,140.0042,32.5430,163.3004,6.0508,3.3269,13.4988,12.7599,1
eca32303-c94c-433e-bb9e-a299b33d83d1,80.8220,52.8676,0.0058,19.2875,278.7930,0.1471,11.4647,5.9363,1.7822,25.5187,3.8699,1
ece9f585-2710-4e10-b292-c5fbf588eda9,69.2972,38.9282,0.0099,26.2270,87.0945,98.0099,43.4428,12.8290,0.6318,120.4388,4.4791,1
ecf4dc55-b6a2-47de-8443-ce57b8362209,72.5902,106.8973,0.0909,31.7534,421.4579,9.3613,34.3595,8.6271,0.4033,90.0339,5.4805,1
ecf70659-be5e-4c15-b9f2-f90839e22117,6.2363,118.6720,0.0199,42.8411,72.1344,3.3157,91.7315,8.7121,0.8698,89.7061,25.0609,1
ed3bcbbc-0f04-415f-a083-e34cefa9e310,33.2399,156.4948,0.0424,700.3336,89.0579,0.7742,24.0345,22.6003,0.3468,70.1730,5.4548,1
ed87047c-76f8-4291-b70f-86fe6524770e,18.3490,20.6642,0.5307,32.3668,46.6574,2.2038,26.4261,10.3809,12.4064,57.1707,15.1755,1
ed9269ff-344c-48dc-8460-141913b5dc12,17.8925,141.2981,0.2216,31.7807,68.7896,0.4379,80.4033,9.1487,3.9743,66.1560,24.6622,1
edb03f98-bd9c-4665-8259-b0214175f4fa,26.4323,56.4097,0.1160,14.2161,62.8769,1.1861,25.7261,33.9663,5.2989,53.2475,13.6321,1
edb9cba3-6c54-4361-8920-583c0b2606aa,13.7505,108.1127,0.1678,19.2077,88.6370,15.2633,17.2588,3.2492,0.9141,39.1246,6.2678,1
edc9bf50-9542-433d-af38-283b4e77f17b,50.4200,98.4833,0.1701,26.4002,170.2424,30.6358,72.4703,17.5138,0.3085,33.8071,4.6916,1
edfdd711-4764-43a7-9948-4320dc17b2b1,43.7385,52.2374,0.0029,53.7014,74.3959,1.9709,4.2543,41.9679,0.9526,173.1877,4.3027,1
edfe5ec4-3623-41ae-8dec-d6c8d62f7590,7.3849,30.4204,0.0235,15.6323,38.3810,0.6558,100.7774,4.6406,0.6457,35.1637,7.3726,1
ee8232dd-610b-4aa4-b115-220d70a380ca,9.0530,46.9494,0.1051,40.3840,53.1534,3.0301,64.0073,6.7842,1.8550,40.6534,13.2743,1
ee8c3f00-4dc6-449f-bebb-4520063d276d,21.7623,165.0628,0.1069,38.2437,79.3615,0.8784,29.5708,20.5426,15.0341,101.7773,27.2091,1
eeacf4ac-09cf-41a8-8066-c38a173e61b4,34.0057,26.3168,0.0100,66.1820,67.2925,10.3575,18.1609,27.5332,1.2261,139.2613,5.5599,1
ef047b70-6e14-4e71-a2d6-0b3f5373e7c8,6.4580,10.7766,0.8130,21.4848,36.6578,2.4392,63.3130,7.4568,1.7091,35.2166,7.7932,1
ef2621f5-ec61-42ee-879f-9d7615372a5e,47.4359,218.0244,0.1413,19.0545,131.9485,0.1669,20.7036,7.4538,0.2479,73.3333,2.8747,1
ef337612-6a73-4c29-a8b0-85557cbeaff4,40.2195,76.0600,0.0139,44.3903,59.7022,2.0590,15.3979,27.3515,5.5588,185.7708,5.4690,1
ef575aeb-e2e1-43c1-96dc-7c85d2c46ddf,33.5969,69.7196,0.0476,27.7264,119.2493,36.0370,55.5321,4.8888,0.8018,29.6328,8.6005,1
ef5d5338-8447-46d7-b573-4c812f540b32,282.1544,78.8967,1.6826,28.3849,215.0908,0.5464,26.5527,2.3405,0.1273,79.8545,7.0508,1
ef787e48-48bb-4b33-91d6-1fb9302bab0a,107.6125,116.5633,2.3289,32.8615,71.0786,11.6570,200.4088,11.6733,0.0719,67.4803,9.0846,1
efa0220c-08fa-4846-920a-f57eaad5492d,23.9834,288.8871,0.1026,28.5357,51.1786,1.9535,36.4973,7.8498,1.2743,81.1422,12.7948,1
efa06ac0-ad77-4be1-a131-e73033285d7b,56.6908,79.3512,0.0406,40.7124,104.5670,0.6269,181.4339,5.7140,0.3718,40.4728,4.3369,1
efae208a-2ce7-4cc4-9071-9192fcd6c668,171.7490,113.0619,0.2345,21.9874,72.1375,1.0321,53.8895,6.2542,0.2927,19.9986,4.3025,1
efc4983d-f573-4996-bf5c-5aaa1aafd730,36.7727,20.4226,0.0543,24.5487,49.1234,8.1254,7.5431,32.6623,0.6117,116.8794,3.9556,1
efcf7073-faf4-4965-9e86-49b44788620e,38.3929,76.5382,0.0139,32.6900,107.1146,68.6545,67.5623,10.0459,0.5581,49.9150,4.4633,1
eff6c35a-c977-41f4-953a-eb20227991f4,7.6403,1.4943,0.0315,43.1758,55.6844,0.3980,3.8150,16.2990,0.0706,6.0066,2.9912,1
f008184d-780c-4d48-ad7c-31b86c13e1c2,26.6315,39.2872,0.8690,30.6016,101.8062,0.2603,46.5928,12.6499,1.5630,50.2784,8.3997,1
f0112e37-cb92-40a9-8f9d-b524cc501a7b,23.1931,54.6603,0.3502,24.6468,87.7757,3.6012,38.9141,19.8169,3.8858,97.5052,16.6791,1
f0599560-eb57-4d05-b9be-09d70aa1baa5,6.4832,26.4980,0.0067,31.9292,107.1867,1.2208,55.3058,17.7274,0.1046,16.7177,5.3788,1
f0890456-1013-4e8a-9132-f05e2a1be5f2,23.0300,58.1604,1.0758,35.0141,75.2409,3.1533,19.0758,8.2467,11.8010,40.0162,30.5949,1
f0a095e0-ecda-44a9-8126-e1cd9c0a7b93,16.8402,47.7176,0.0989,27.9606,278.9901,52.0839,68.1047,10.2047,15.3967,21.5501,10.2918,1
f1093c10-734b-4358-831f-bdd48fef8a2d,10.6212,222.7588,0.0417,22.2363,56.4309,17.8662,106.2400,4.6621,2.5260,14.0616,14.2827,1
f134bb5f-7ea6-4a38-85a9-150bb7c2eccc,9.1508,52.8143,3.1624,29.1460,48.1644,116.2057,176.1019,3.8404,0.3242,37.0248,2.7808,1
f1478f8b-01d7-42a4-853f-d27bf3199cd6,8.4780,145.7247,0.1263,40.9558,229.3010,24.4913,11.8122,7.6544,0.1603,52.4526,6.9800,1
f15dc2b8-c1e3-4e27-8245-c4706baa8517,36.1885,56.3015,0.0149,24.3633,108.3183,34.2625,104.3161,6.7942,0.1676,25.7116,2.2167,1
f1925d79-5dae-40b3-8699-6ea713cae738,9.5156,235.8843,0.0368,20.1495,168.5490,22.9641,28.0636,21.5279,0.7474,55.6091,5.4869,1
f19a1a66-ddc9-4567-80db-d009bb455b25,46.8359,82.9126,0.0108,81.8183,46.9812,1.6242,127.6800,18.2854,0.3748,126.0551,5.4861,1
f19f38a0-9e3b-4d6d-be42-62671c5a7f63,71.7105,98.0968,0.2572,44.8116,156.4305,37.8159,197.0227,2.9998,0.0409,21.9688,4.0859,1
f1acda6d-314c-446b-bac1-d59491b04f5e,21.0144,30.3362,0.0767,25.8451,180.0628,39.7740,10.5287,17.3234,18.0133,27.4641,4.8547,1
f1b1d4ff-2556-44c0-80b0-1fd3b659c227,28.9322,48.6876,0.0082,12.3348,68.0168,20.8592,15.0060,29.2084,0.5408,109.9896,4.0337,1
f1d3b354-245d-4994-944d-db12522e7cfe,21.9442,69.5213,3.2772,93.1478,87.9615,10.0597,69.2899,1.6883,9.6910,16.8383,24.9567,1
f201ba16-5cb7-42d0-9865-e413fffa3532,101.2422,12.0864,0.9016,30.7286,60.0618,1.0479,19.6364,42.8731,4.8283,51.0672,2.9110,1
f24cdde4-9bd2-4cd8-ab7f-7d20776f063e,22.4404,94.4471,0.3305,63.2228,101.1962,1.5868,210.4905,3.9525,3.3896,35.8193,28.6875,1
f29098fb-3dff-425b-a03a-a202233886b5,30.7039,31.9687,0.0295,42.9277,34.2226,1.5805,47.8037,3.6534,3.1360,44.8075,11.3089,1
f2ca8c10-3939-4792-abc4-e9547b33e1f7,22.8768,157.7872,0.7931,29.8184,328.7271,0.2650,28.8761,6.7830,0.6420,54.7861,4.7769,1
f2cfd77e-0bf6-4315-b72b-ce09169d8183,20.7027,73.8253,3.7666,18.2585,153.1296,63.6876,138.1205,10.8083,0.6682,26.6968,12.6582,1
f2d6b758-501e-447a-a3d0-f899e532ac84,30.9137,20.9957,0.0019,29.7299,75.6752,16.6872,72.3684,8.4278,0.7392,131.5418,3.6973,1
f2dbb2df-c98b-42d1-9fad-9708bc42fa03,17.3157,46.1853,0.0175,15.6161,91.9298,29.6562,4.4344,32.2974,10.2904,50.9082,6.8088,1
f2f16e96-2c61-47f3-a697-baec786f07a1,19.6513,39.2164,0.1196,16.0831,82.1141,67.7877,238.6354,14.4688,0.5375,33.0637,3.1464,1
f303753c-8e03-4a1a-b7c6-ea2292c74e13,29.6429,76.7859,0.1554,29.4075,62.5052,0.6106,26.7190,22.7712,5.5071,76.0598,18.0987,1
f31f1008-cde3-4ca6-8864-8b1e7efbb856,58.8427,16.0851,0.9513,123.3720,279.8236,48.7179,37.8021,11.2517,5.7915,23.4223,3.3949,1
f34cfca8-0af0-4bd3-be67-a79d5bb31825,17.0082,69.3533,0.0000,18.9537,444.2669,2.3783,13.3631,9.3189,0.2828,49.7995,6.0559,1
f3705f68-9ed0-4945-9554-5cb2a7dd20dc,8.1131,78.7177,0.0145,21.7692,55.9316,11.5631,23.1706,10.0285,0.6690,32.0950,13.7284,1
f37c7314-1a66-4c2e-85b1-84adea5d1667,52.6698,39.0796,0.0062,32.2003,244.7246,0.4995,101.4803,6.9510,0.1654,26.2492,5.6815,1
f3bd393f-b26a-4a09-8b00-521a0438b5bf,24.5437,64.8440,0.1306,39.7010,45.9692,1.3943,87.2803,4.4921,3.0195,77.4751,16.5360,1
f3e6ed71-f435-4acc-9ebe-15ac84eb9de0,19.4091,34.6785,0.1436,16.2301,59.2997,0.8295,116.7086,5.0014,1.1464,22.1841,8.7873,1
f3ea3593-5777-42b2-b4b6-561151817fde,14.5005,31.1187,0.0853,35.5088,62.9005,2.2178,55.0322,6.0238,2.3324,31.6515,14.9809,1
f4288244-7a1c-4a61-98f6-6c1a06ccde2d,7.1335,22.5614,0.7204,37.2388,56.2745,0.2849,52.0391,21.3030,0.1799,74.8006,2.0540,1
f46bcec5-9dfe-4c91-a789-5e3c6bf878db,60.6403,47.7188,0.0443,25.7483,143.5079,59.0160,40.4711,11.4688,1.1224,38.6435,4.1695,1
f47927c5-e1e9-4152-9817-79aa6e64111a,12.2529,98.8198,0.0902,41.9410,74.8155,4.8978,139.2365,15.9052,0.3024,59.7105,4.5047,1
f514f386-f7e8-4771-8d22-48430740328e,10.5390,85.4916,0.0000,24.0712,94.1291,71.4346,70.9772,24.3890,0.3968,38.0706,4.0042,1
f51ce896-53bf-4f3b-ac5f-a499b84a7add,22.3172,68.1904,0.0000,23.3311,59.9176,4.0846,33.2094,55.4687,1.0290,338.7982,5.6105,1
f5c5e4f8-c470-4220-b7e5-e86fd731e26c,31.6600,89.4365,0.5728,27.5436,79.2040,58.1892,70.8747,5.4290,1.6852,104.0886,14.8441,1
f5f995b6-3075-4cf9-be6e-cf350be932c5,11.6872,56.7971,0.8790,12.4572,97.6228,12.9030,95.8109,2.8111,0.7719,17.9346,8.3383,1
f60cd94a-dd5f-4cbb-86e9-c5c97713fd04,16.9734,69.1030,0.1436,33.2576,266.5129,0.2821,56.8256,7.4328,0.1940,34.3039,9.5144,1
f6582ef5-5f6d-41d7-850a-614257c9e3b2,58.4050,21.1941,0.0000,11.4748,22.6976,23.3052,7.6619,22.6594,0.2969,57.0257,1.9868,1
f6853b8a-5bb5-4e1e-aefb-021ecbe0efac,25.1189,92.2784,0.0477,45.3820,51.9453,0.8026,39.3658,5.0667,1.6735,56.2381,23.3162,1
f73807f5-edf8-4a4d-8550-048d9c5413e5,27.4307,14.4017,0.0222,30.8182,67.7178,5.1147,30.0685,15.3036,0.4418,29.9698,3.3388,1
f78da146-b549-4d3b-89ca-b86bc6ce8b82,7.8280,21.2143,0.0966,28.3887,42.4865,26.2373,116.5242,8.8890,2.6097,31.8841,9.5844,1
f7a10e9e-496d-4664-b62d-c2d5e6ea662c,33.4261,65.8535,0.0286,30.8266,205.1118,0.0861,17.7478,8.6740,0.1043,35.2933,2.0049,1
f7c8bdd7-48f6-4ecd-a4ae-78ffcb2fb28d,30.1490,20.8502,0.0000,24.0204,53.2349,30.4543,45.2796,33.1945,1.4793,139.4420,6.0507,1
f7d58012-79f4-440f-add6-8a00728e96ba,13.9360,13.3942,0.0084,38.3803,106.3106,45.4332,10.0051,18.2033,8.8150,85.8269,3.0142,1
f7d59747-24ad-4fcb-9e04-b6c6e30ab49b,14.4701,20.9760,0.2400,44.1461,46.5132,9.9932,41.8586,19.1843,4.4209,48.1134,11.2746,1
f7f46527-516a-4b15-9055-4ddcacd83fbb,26.9121,165.8784,0.1048,18.5215,92.6127,1.1694,245.6889,8.4720,1.1309,43.9854,11.3693,1
f81cd722-db09-40ee-9ac1-a0571f43dc30,60.2487,66.1634,0.0486,31.4860,69.9272,53.6888,66.0450,14.9130,0.2515,48.1593,6.3866,1
f8250df9-e17c-4a28-a755-ffeed526ca0f,10.1586,54.8696,0.1406,31.3769,64.1582,12.5038,82.4967,10.2755,1.8616,39.5804,14.6142,1
f85f94dd-1e5c-48b5-b619-ce49362c6b46,21.6266,40.7310,0.9811,34.6697,58.4869,1.6174,9.0987,8.2154,4.9657,71.0239,15.3036,1
f8670621-43a9-491c-81b7-8999ca9975a7,44.6809,64.2881,0.0196,42.0031,129.3523,16.3698,37.7728,5.0292,0.7353,157.8058,6.0645,1
f8940207-13e2-4eea-bd8e-0f3658c29593,9.6167,11.8677,0.0345,27.7133,44.8327,11.0819,83.8904,3.6779,0.9019,17.6268,9.2720,1
f8b49a96-1e72-4867-8c50-befc1db61a55,27.2303,118.7673,0.0816,28.4122,89.1464,2.3511,15.7754,17.5397,10.6838,62.8143,37.6651,1
f8c32b54-6007-438f-b374-820e506505fa,43.4795,77.4763,0.0653,63.1724,70.4753,0.3434,123.1674,4.6158,0.7200,110.0570,10.7623,1
f8d97584-0c4f-4bb1-b4a7-77d87aabc852,32.8362,20.5863,0.6635,39.4884,67.3409,0.6518,168.6127,64.6726,0.7700,95.4253,2.7940,1
f90939c7-6e24-4aa5-8c34-c1fc1b79e485,32.0831,18.5388,0.0191,31.8643,94.2029,3.8685,21.0910,15.1436,18.4305,87.6435,3.0064,1
f93cc1fb-b3d9-4b1e-94bf-54e40b505b34,58.1153,25.6438,0.0056,55.3993,54.1080,0.4265,43.9657,16.7372,2.2304,126.2713,7.5236,1
f95d3d81-2433-4018-a042-f24b9f04946a,55.5502,124.9464,0.4572,40.6950,511.0365,6.1491,15.3735,13.4740,21.8602,70.8084,5.0838,1
f96d26e0-6498-43e3-a76f-42c2896660e0,31.0723,170.5827,0.0930,24.2997,75.8189,4.4614,36.3610,8.0995,5.8351,106.9774,39.3017,1
f9c280f7-4975-4970-806d-2cf4b94ccf74,145.1650,99.8110,0.5886,65.4344,384.0829,2.7644,214.8534,24.7187,0.5388,31.1008,4.4937,1
f9c798c4-0efd-4887-8535-6e2e0298556e,38.2081,51.6301,0.3379,25.8034,129.1466,37.3410,120.2944,10.9738,1.3791,48.8649,3.1344,1
f9cd1c16-3be3-415c-8d7b-9249c3b1c7fa,50.1784,18.4943,0.2870,24.8733,131.0129,115.8385,19.2639,29.3740,0.2678,31.1842,3.6231,1
fa688f22-0772-4994-b019-0f3e23b3bf12,63.6797,41.6558,0.0000,40.2360,83.2812,0.3401,14.9445,5.2202,0.0528,26.2298,2.4371,1
fa752ca7-ed6f-44cc-b19d-3de8613aaf89,28.9858,112.9070,0.8174,35.6328,163.0815,0.1482,16.1810,21.0085,0.1995,15.9406,4.7416,1
fa8ada6e-d08c-4ed1-abdc-636bba96ee99,0.1353,1.7146,0.8474,1.3084,2.2248,1.7458,0.1900,0.2437,0.0059,0.5226,0.6856,1
fb103781-9cee-4e30-a864-3d4e9c5b32ae,1.7616,45.2909,0.0000,13.8660,37.8764,172.5983,3.2555,7.4573,0.0059,6.9293,0.6537,1
fb399a7d-2be6-4f54-88de-9b0b4165a8d3,47.2470,52.3427,0.0228,25.5257,357.7394,55.7393,16.6419,6.1603,2.0097,43.6057,3.9011,1
fb5fc040-9f48-4eb6-89b3-9c0407222201,52.8843,37.9323,0.0719,24.6413,356.0187,10.1727,13.6170,9.3990,2.0032,36.1151,3.5036,1
fb60fc57-836c-42e1-bc96-042b82d1a878,36.7852,108.5038,0.0942,36.0246,144.1260,60.7518,29.5908,40.2934,1.0474,67.6796,9.8811,1
fb8b1e66-d3f1-4ddd-b076-e2a5efdcc2a8,15.0891,12.1682,0.1535,21.6365,74.2999,0.8615,73.5257,7.1523,1.4121,36.0245,10.0746,1
fbb2671a-ad73-4a1f-99ab-2b20e81dca34,23.5072,64.7443,0.1962,17.9300,55.8886,0.3212,7.1093,19.1685,13.5009,76.0722,16.4391,1
fbed5e47-c86a-4a7c-9f6f-dcba64699258,6.7247,117.8266,0.4735,70.0671,196.5060,0.3797,22.6543,6.9267,0.6192,41.8956,21.9506,1
fc3eb744-55cc-4734-985f-14b9629c3438,22.7741,31.1930,0.0040,26.7985,41.9217,9.4433,41.0681,10.7227,0.5083,44.0412,9.1959,1
fc732523-d387-4a1d-ab81-34e44e869bac,24.8868,90.1338,0.1991,77.7292,99.7786,0.9430,163.9291,10.0389,3.5640,10.8466,23.9910,1
fc757476-1d31-470b-b648-79608b201bdc,39.1307,28.1141,0.0060,31.1545,74.4450,1.3672,96.3874,11.3012,12.2689,77.1491,4.0507,1
fc958a6c-f283-4047-9450-269e2c99c8ad,65.1465,1.2723,0.2111,13.1664,64.1136,27.1505,15.8676,8.2155,0.1730,21.6780,5.5986,1
fce1878d-f4b5-4871-ab44-737ce64fdd7c,16.9359,34.6019,0.3050,28.8159,69.0707,1.2187,84.5802,9.5035,7.1384,51.3041,15.0453,1
fced4614-06ad-4417-af23-01afc0fd955a,15.4023,177.8581,0.0903,26.6033,47.3002,3.5852,36.9451,7.4851,1.8938,110.4826,18.8895,1
fd1da1e9-1fef-4037-ba7e-e83e958f7834,11.3092,100.1119,0.0336,30.8928,364.8844,36.1125,34.7365,8.9961,0.3490,75.0322,3.3369,1
fd22fbac-3add-4e12-8bba-49f42e0bb39a,26.2684,825.0312,0.0321,21.1900,262.7836,15.7881,26.9625,20.5521,0.2971,72.4494,4.7929,1
fd2c6ba0-66fc-4406-aaf3-ef151682de0b,70.5400,717.6044,1.5632,43.0809,314.2250,0.1702,53.6826,28.0322,7.2249,50.4241,6.7813,1
fd52d8a9-e044-4f17-861a-9780752b20ee,38.0876,47.5825,0.0394,30.5008,70.0379,3.1709,60.9125,38.2955,3.7660,62.3548,6.4356,1
fdc9cef2-c527-403d-a4f8-007aa9c68065,26.6608,8.5969,0.7935,62.8341,80.3503,15.9013,11.8345,25.9019,0.7627,2.4520,32.2670,1
fdcad604-c1b4-40ff-a652-3c1e5fe5f9a1,39.8959,10.8681,0.0127,19.3258,60.4446,17.4918,52.9893,14.6148,1.4039,34.0150,1.9274,1
fdcf9032-f269-4dd5-ab79-e55892833dab,9.7203,7.3169,0.0175,31.6547,38.9659,1.8628,118.5946,6.0680,0.8937,23.6110,6.6017,1
fdfac8d6-035f-451b-b96d-2cc010c7e015,18.0045,13.9877,2.5325,26.7969,40.4081,10.0084,28.8311,4.8315,2.1695,29.8111,14.0933,1
fe1c2811-57fa-4cd8-b5ea-305bb45aabb3,45.8450,179.6201,0.0386,36.6315,298.0884,41.9707,145.9802,14.1266,1.0984,50.6286,6.5227,1
fe20855f-d3ce-4e02-b2dd-3df15eab44bf,28.3741,19.7522,0.0127,19.4675,94.3191,1.6333,37.2864,26.7268,6.0469,80.6141,2.9964,1
fe22447b-79f6-4a9c-9ad8-04fa22b07bd3,41.8210,32.5064,11.0349,80.8250,165.1803,126.4614,79.3729,7.0207,1.8148,103.8483,22.6815,1
fe79c09e-f0ac-4166-b789-33fa1d2fb9d0,82.0612,20.0431,0.0193,20.7274,74.3542,58.7197,43.2994,4.7478,1.9334,28.0970,3.2701,1
fe9b5010-29bb-4e34-97b5-6ce5b512034d,109.5175,224.3579,0.0052,65.4431,100.2579,13.7456,66.7622,23.5800,0.6682,242.5180,31.3488,1
fec22982-c32a-44bd-a1bb-0a377ed028e7,26.7560,12.7469,1.0186,27.4453,50.8577,5.1113,32.3537,2.6018,0.7760,27.3535,12.3810,1
fefb2a51-9eff-464a-bb88-99b886e31698,9.3213,10.3817,0.0377,18.3867,37.3182,2.4126,57.9219,2.4873,1.7528,34.4498,16.4812,1
ff184d74-848e-4a36-b52a-f1304f0996bc,28.7460,62.8212,0.2225,36.4662,68.7459,2.9619,30.2151,8.7614,11.0994,113.9202,19.8311,1
ffec28dd-cc44-4057-bcc3-ccc0cd2331c2,19.6111,42.4290,0.0586,64.7053,72.1650,57.0297,333.5740,5.6202,0.3066,124.1161,7.4913,1
0163d0f3-46a7-46d2-8ea3-4bf917db2abd,11.2492,41.4855,0.1300,16.2744,64.1488,0.8362,18.5319,4.8215,6.9777,37.2332,16.2984,0
018f8802-127f-4e25-a14c-46caa3e4daa1,12.7300,25.6005,0.0732,13.9055,96.3351,1.4638,33.0276,3.7994,1.9026,21.4549,14.5744,0
04822974-f030-4f26-9f67-f8bf28a54154,11.8360,59.7378,0.1318,32.5110,104.4170,2.1324,13.7859,3.0155,4.2192,30.7537,24.5822,0
048674a8-a6bc-4681-95bd-a5a8191c971a,9.4515,24.4348,0.2859,10.1142,64.1358,1.7736,38.7970,5.2689,4.9780,22.4921,10.5402,0
06f870ec-4f6f-4ba4-9854-e791d143a714,17.5880,34.4899,0.1145,13.9364,65.8958,4.0333,18.0933,6.9140,3.6167,34.8228,13.3021,0
07cafd86-ced7-4bfb-9ff0-9151e1634e55,13.5906,89.9309,0.8097,35.1630,139.5869,0.9374,21.1902,3.4493,64.2056,52.8480,28.4125,0
07d08b91-1a87-4b2c-830d-8eb3b8a27578,10.0246,49.3631,0.2224,23.4932,106.7653,1.2245,14.4712,4.7789,2.0472,30.5383,19.0871,0
07ecb69b-ba00-430c-bbc6-66cc711d7888,12.2700,65.0403,0.9728,30.8081,125.8424,0.9193,20.3009,1.9862,18.0877,37.5614,29.7761,0
089f5565-a97e-4c9b-9836-32813af15086,10.8885,51.5619,0.2534,21.9737,68.3611,0.9009,13.9418,3.8561,6.1750,43.8712,19.5863,0
09fb135f-1c19-45d6-ae31-a8c32a0e06bf,19.3967,22.1300,0.0108,17.4620,62.9198,1.3840,8.7302,5.6282,0.6872,27.7567,2.1554,0
09fc1122-9213-460a-84d4-b9bf9e3816a6,12.1255,49.9603,0.5013,16.1704,90.9449,0.8320,11.1693,3.1800,9.2565,39.1700,15.1765,0
0ab50cf8-9530-4c83-830a-0e39bb0d83e2,11.7546,36.3760,0.1120,29.9435,92.9088,2.0031,12.7468,2.6909,1.5098,23.3295,21.3078,0
0cd79b1c-d9c2-4aee-8976-7174cdececae,13.1695,15.3879,0.0153,24.4137,116.7862,2.3439,3.1692,4.7250,1.0621,18.5475,3.7451,0
0d1f21df-73b3-4dd0-9ad4-fd5c7a5d2424,28.0930,50.5991,0.0250,15.6336,90.1871,1.3457,10.6985,8.8856,5.9664,71.5337,3.2106,0
0db6b930-2cc9-459e-a62a-c7bd2d4c1895,17.2508,68.1444,0.3533,36.1838,134.3633,1.0742,23.0363,4.4187,12.5518,43.9046,33.4488,0
0dfb6a3d-fa81-4d2b-b734-a2f443280c03,15.5714,51.5256,0.5456,26.7171,104.8925,0.8181,19.4764,2.5706,15.8048,40.5076,23.0322,0
0e7e0fdc-d14b-438f-a73e-8b3985f75e9c,9.7251,39.9244,0.6678,20.6700,77.9138,0.5190,7.8327,2.8429,14.7117,40.3441,17.6261,0
1006301d-69cd-4578-9417-326dfd8ecd54,12.5320,52.8869,0.9572,20.1549,78.6965,0.9426,18.5819,4.3052,6.2253,38.5309,16.5723,0
1028c95a-977f-46d1-912a-3f9a53ae2864,10.9915,44.1756,0.2847,18.0804,86.5917,1.0241,16.0944,3.4793,4.7514,38.4420,18.0732,0
1223318d-76d9-4ba5-8553-ffebb5b8afac,10.8809,56.7577,0.2435,26.0945,75.9184,1.3805,16.4201,3.9148,4.1908,35.3682,23.8141,0
123d67d8-c468-4eae-8f82-ffea1400183d,10.1730,22.2194,0.1934,14.6296,77.1834,2.4425,16.7422,5.1590,6.6184,25.6777,10.7985,0
132e38da-ca1b-4fc5-a462-f1eab6fd2e6e,23.1179,33.4364,0.0162,28.5417,122.1220,1.3647,13.0325,3.8586,0.6449,46.8037,6.5192,0
136ceaee-2156-4f8a-9fb8-250018e9498d,26.3770,18.6949,0.0099,20.7180,87.5743,1.1829,10.0819,5.8875,0.6382,24.0281,2.9348,0
147bc8eb-2208-4a2d-ba3e-0ecdf62d47e4,14.2535,34.9995,0.3682,18.1800,92.4845,1.5499,9.8347,6.3606,5.4162,36.7251,12.7987,0
14e565dd-f3cd-4d99-9d11-d7b9b5165ea1,17.0470,14.8613,0.0069,14.1111,71.5775,2.6034,13.3081,4.7801,1.4219,26.5896,2.2756,0
15672a8a-cdae-4d16-8909-7107b96e2503,13.7280,60.5851,0.1405,24.1827,106.3097,5.2713,15.3148,3.7431,2.4441,31.3602,26.6104,0
17b7477c-2a62-431a-894a-315affd44480,8.9846,64.4448,0.5071,23.8078,85.8534,1.4136,28.9002,5.3351,12.0038,38.8875,21.7052,0
17d01bba-1ae8-4205-ae80-2db88489fa84,21.2086,52.6572,0.0256,23.1712,147.2726,2.4498,10.0278,6.8079,1.4300,52.8663,5.7375,0
1892ebbd-3e26-42c8-b8d0-3fae1122baae,9.5007,33.6145,0.2944,13.3365,57.2807,1.6524,7.0523,2.9331,1.6862,30.2607,12.7803,0
19bbe9c8-8ef0-4537-8182-c0803eb423d8,11.1107,30.8236,0.0869,10.8741,58.1711,1.0517,15.6464,5.1789,2.6845,22.5048,9.4004,0
1a06f92b-21c5-4666-b666-8b9135a4482a,31.2751,58.2312,0.0631,27.0639,97.4998,2.5883,17.7911,7.4180,11.3950,90.0327,6.6623,0
1b4213b1-729a-4776-9ef0-ba6dc15ce96b,14.2503,35.1609,0.8482,21.8080,67.5234,0.5638,9.2266,2.5280,6.4412,32.7783,23.2621,0
1c690a00-1bb2-4d1a-9352-bd1056cbb884,10.1964,52.7148,0.4790,17.4240,64.5309,0.9053,11.2927,5.2263,9.5296,39.4847,16.5791,0
1ce96b1b-e8cc-4cbb-a1eb-bd84b10b143f,14.4437,48.2497,0.6540,18.0609,75.5507,1.1560,14.3089,3.2625,10.2143,44.2022,17.3989,0
1d71bc23-f5b5-4920-8cd4-4f9ad54f2096,13.0469,51.4227,0.3155,22.2098,74.1550,1.8693,16.4422,4.2927,7.8387,38.3567,17.8361,0
1ea2f6d0-bd58-4339-b1ad-ae86865970ba,16.3363,61.0384,0.2091,32.4921,159.7499,3.2500,24.1880,4.1738,13.1714,36.7392,26.8909,0
1ed34c15-bae4-4693-a5a5-f501ca07e8fb,12.9465,64.8911,0.8767,23.7403,85.1571,0.9739,17.4180,3.9212,20.1342,35.0206,21.0677,0
202e122e-1750-459f-b2ec-45c9b638962b,10.4524,63.6952,0.2499,23.3601,85.7456,1.5303,18.1794,3.4096,10.6804,34.0334,20.4711,0
